id,price
0,3559.2285471483847
1,1431.4348766101793
2,3327.0760064854876
3,1006.2638615027658
4,4073.6695806192074
5,578.4802145918463
6,11073.292170333436
7,4511.513490562207
8,5143.059151584828
9,898.613468296535
10,1138.5335842515399
11,543.9122870354171
12,1967.534474670024
13,3424.44616025647
14,1226.7179477414518
15,9974.750646743023
16,4547.985345794812
17,860.8093530126063
18,822.7586335459757
19,3272.012464724573
20,782.3691907197082
21,2111.864450308203
22,495.7384363994962
23,2716.4983212425423
24,3341.3977055092605
25,757.3748396178939
26,1600.4976071674355
27,4015.9707239239074
28,1029.4815237809005
29,2018.3580346223164
30,16596.26850783986
31,873.0827528537197
32,943.7989571164004
33,6485.324652881503
34,550.433821176029
35,4227.099802852504
36,2322.394863072117
37,8953.087138837753
38,667.1826063665924
39,12526.40353951169
40,2226.8620886667663
41,7862.743562929005
42,5075.155333522402
43,2228.2908012491903
44,2293.1784805342327
45,1414.9884043160994
46,6693.921915502782
47,817.9193397744291
48,8635.860160143991
49,955.3830916518407
50,4876.112318729842
51,4264.279760872616
52,755.4633024463842
53,1685.8388568060443
54,16903.7931809321
55,989.0689716923354
56,2722.6400515076944
57,2426.1703099401598
58,4581.362845810217
59,10730.933939673725
60,856.912147938436
61,543.096507427096
62,2634.02623177435
63,4973.3145257252345
64,10023.534820987297
65,4432.910990845085
66,9199.899284386629
67,3276.9440814802088
68,730.084760516113
69,8862.39333323342
70,4779.569312560645
71,4436.447891063976
72,3373.095331527149
73,596.2828725516073
74,3313.320269609467
75,758.0544974003788
76,893.8476305416086
77,1212.9542605958572
78,686.4662321966933
79,2077.035431378
80,6923.182294614043
81,519.5712341356563
82,4029.6524537023274
83,1988.6839889372025
84,587.6333359423287
85,751.5830627016323
86,742.6111552673468
87,1253.0058389579556
88,9694.955882499862
89,4238.805193890469
90,3870.6464741813365
91,803.0559249553228
92,920.4892862241419
93,1670.8836190086063
94,4366.366968767525
95,8299.304056753823
96,1395.1755360155846
97,4570.356526118881
98,8873.810762450194
99,5299.3176565632175
100,4478.045880987517
101,14914.874980995048
102,5977.711783939037
103,11582.065337576825
104,2077.5412121285462
105,4864.115303363571
106,1368.6019993558289
107,2511.052805873905
108,4233.141100522787
109,5199.047770092021
110,6816.316977461501
111,787.8614813393386
112,4915.554316851644
113,1899.9253947525028
114,556.3652811487573
115,635.0487869440647
116,593.5506780418352
117,808.9926898425432
118,17051.25520848993
119,2156.0485911733617
120,4553.880700092051
121,5001.834372381367
122,2582.545937252001
123,2002.6061684846652
124,4813.7259576393335
125,737.1072074210491
126,4517.773121085922
127,3157.326960874923
128,2142.2493445552213
129,1095.768833642587
130,1654.7914607376006
131,4071.812432487737
132,2703.0176897097517
133,9388.161550488638
134,998.3883360785355
135,573.6032347561413
136,12006.323597132212
137,2627.393134446313
138,15060.808400063006
139,13514.445767008043
140,11461.315641906604
141,736.3548375848629
142,6644.935926592738
143,3806.356827516349
144,2490.0919034069825
145,920.541419860971
146,783.7153014407677
147,3421.7756403807493
148,729.379916567713
149,1018.807979040017
150,5263.402284106725
151,5374.85543485707
152,3282.6233815863784
153,5474.168360814886
154,11302.618174150733
155,2477.2525455937025
156,6697.721960810509
157,1595.7034554751258
158,5353.8747367002725
159,6654.924805167487
160,644.3570643921106
161,17282.03602396146
162,2346.6958856288884
163,4818.1177629869
164,1977.5900665487766
165,3644.4450878868483
166,833.7945121030687
167,4139.163161678249
168,3850.757348360375
169,893.1817342470072
170,12548.720379416409
171,17022.19295222005
172,849.00538051037
173,679.2100173869679
174,15754.524280468886
175,4287.728689217872
176,1388.7148123343682
177,1118.997662297888
178,621.5904881664752
179,2469.253101423351
180,3327.348132098619
181,873.9493698554219
182,1793.56083643534
183,15631.315923098598
184,4747.210661168999
185,3466.5574713905016
186,1405.2617834230277
187,4389.740214091983
188,529.2820445494706
189,775.7015288430716
190,4427.765647605476
191,3955.865465292987
192,690.8530868416192
193,594.0257878870461
194,707.5157236830828
195,7515.984028923026
196,2760.5811333796205
197,913.7834066913487
198,758.6465065213368
199,3819.540969646607
200,729.1092285350608
201,4768.341874844978
202,16276.488400093254
203,2472.1473662947883
204,11120.799665144643
205,1241.3375623394618
206,3771.0608057647064
207,7456.888328533583
208,958.95743822559
209,4826.401306249538
210,3354.417810662515
211,10436.809704807933
212,710.5678197811487
213,13122.781831529817
214,1289.8586445302872
215,621.4292057422233
216,2905.1662866481793
217,2214.794939443315
218,11412.928272430372
219,4253.250502241226
220,4302.982172832926
221,1371.9802991557387
222,601.1453556362402
223,853.9539395554842
224,4695.858585801068
225,7944.430886983762
226,4616.037438600427
227,1111.2808820993582
228,1162.2582990437918
229,4628.400101641072
230,4209.4501773450975
231,4950.277304729517
232,641.4208410256592
233,688.6766585140585
234,3484.633987814617
235,1615.7902810820908
236,2801.252571330321
237,982.1930206569748
238,1199.6225174830363
239,1342.1919425015046
240,6324.6486370165
241,5863.62771717871
242,15088.75526107266
243,1552.5413146873816
244,1461.5801555886817
245,816.9271133154298
246,373.6666739505209
247,1569.049741715595
248,899.4652080950309
249,16266.904474557896
250,4969.052354877462
251,341.0575968096104
252,443.62017795136296
253,1271.8674605891667
254,2049.0801012005186
255,2827.7551957519604
256,849.6803418202076
257,3081.3453926118414
258,1220.8892435128344
259,730.9964989185933
260,3798.7457262494363
261,9679.713950816782
262,889.3436436167458
263,1825.9058773080937
264,545.1905695779508
265,2115.171419567848
266,1524.5597235937869
267,14997.407213151284
268,1600.8077156274696
269,5279.7818802708025
270,671.2971739416204
271,2055.3914197592735
272,2476.208313712389
273,4540.909518559228
274,7567.4208378307085
275,913.6308039801428
276,3848.0091519621496
277,897.2131071406174
278,4425.7760441411365
279,11120.062932834691
280,6867.982006725011
281,802.6535518420816
282,3974.767735865571
283,711.6504622675967
284,8096.92607617989
285,1698.3385945722594
286,469.31389006747884
287,1506.2435517995275
288,781.423976911286
289,10753.212408244159
290,5191.820888415718
291,11251.313897153079
292,3933.352979142056
293,1871.527304006218
294,2377.814870573781
295,2316.9106552630356
296,4224.353318561867
297,15795.051570991838
298,5125.7414536111355
299,4165.718420774835
300,9040.468258526256
301,937.4402363573621
302,4678.080920906104
303,935.8260666610602
304,659.8781067556828
305,1729.1655711567723
306,787.501023421122
307,721.4178410347776
308,8061.834426602688
309,2549.468363742832
310,2901.3686681256877
311,9184.733749207822
312,2126.15177245949
313,4227.209937197532
314,8404.441604188161
315,1646.3812567578434
316,1971.3132455709529
317,11364.866702163636
318,17229.537337898386
319,816.8823477731177
320,10271.444370683019
321,1328.27865954176
322,758.6183794321151
323,978.205023456294
324,4425.564021255123
325,677.8670094942618
326,5986.133535793949
327,1738.141845254217
328,1125.8425760708728
329,12329.58271440054
330,796.2247916685614
331,964.2215484175533
332,681.0846014218297
333,5628.1816272481165
334,902.1836548128979
335,4579.661865523804
336,5326.339181798203
337,5515.1722748484
338,8312.091529161768
339,5645.127163765428
340,720.1916587674735
341,3975.9517908318676
342,14001.253650507399
343,792.1179721042665
344,2583.4017761029945
345,1796.5528372745503
346,5855.019884942984
347,9238.080708038638
348,2292.7575595997682
349,15282.937786520657
350,15848.071636870824
351,6419.918913065178
352,10395.380318069054
353,6078.72073345697
354,1163.3023127916053
355,5950.8989318155445
356,2090.8022780095607
357,4236.953076611054
358,625.2468107055951
359,9663.08945098283
360,255.89751774775894
361,2220.98183505466
362,11010.338051574972
363,2503.0705503873114
364,10898.405168070865
365,4803.107033799531
366,876.0215734654789
367,2472.7153166779503
368,805.0033558214612
369,662.0940001453273
370,965.7304692134982
371,563.7940803247914
372,4346.025953372712
373,661.5701126552866
374,2580.0070459707895
375,679.5625621051438
376,1129.4621035603077
377,1026.8417167051052
378,2556.421577683315
379,4825.71947594078
380,8771.71447959645
381,1139.2905506577915
382,838.5662649958867
383,5850.363838719909
384,909.2254339852038
385,4143.993085601484
386,924.1217504429111
387,1709.2074053043723
388,6626.60138323291
389,435.4330732830794
390,7323.292117489097
391,9743.848559365855
392,1261.999064047813
393,11897.009859468508
394,3090.562177096977
395,9162.413494303497
396,1874.8721649398901
397,4915.303160180915
398,1165.1963607183566
399,4104.027252215046
400,6083.9187496133645
401,1753.7532192960668
402,692.1474773824646
403,2206.6265030684012
404,9731.386905226005
405,2140.0238305232015
406,3654.282605859902
407,5281.356063481578
408,3032.4238707671916
409,1736.209991330247
410,463.5528799818464
411,761.6585662419516
412,4692.3356408202435
413,11127.628744317315
414,782.1467106247383
415,4683.07621433089
416,654.8357298511354
417,4139.486303249388
418,15679.907349237246
419,6604.971703415823
420,599.5040849304011
421,1741.707900401632
422,5769.174573777526
423,11903.982355325696
